0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.337407,0.000000,0.442148,0.356397,-0.821716,0.044832,0.274266,-0.042967,0.960550,-0.012249,0.352812,0.124888,-0.925576,0.047524,-0.904841,-0.089194,-0.404695,0.095879,-0.658705,0.019257,0.751790,-0.016784,-0.565184,-0.063217,-0.821018,0.043179,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.336908,0.000000,0.445591,0.357760,-0.819209,0.044937,0.275592,-0.040627,0.960267,-0.011624,0.353936,0.118115,-0.926096,0.045037,-0.907446,-0.086820,-0.399306,0.095799,-0.662536,0.017875,0.748493,-0.015734,-0.571231,-0.058670,-0.817279,0.040644,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.337203,0.000000,0.450147,0.358563,-0.816239,0.046044,0.277929,-0.038314,0.959674,-0.011040,0.355061,0.111446,-0.926605,0.042591,-0.909980,-0.085131,-0.393889,0.095817,-0.666195,0.016509,0.745310,-0.014662,-0.577549,-0.054167,-0.813186,0.038020,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.338826,0.000000,0.455202,0.359085,-0.813048,0.047796,0.280354,-0.036141,0.959049,-0.010502,0.357042,0.105157,-0.926734,0.040385,-0.912350,-0.083056,-0.388746,0.096309,-0.669652,0.015273,0.742278,-0.013691,-0.583865,-0.050075,-0.809020,0.035669,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.339477,0.000000,0.460275,0.359661,-0.809834,0.049388,0.282577,-0.033486,0.958502,-0.009808,0.359247,0.097457,-0.926911,0.037631,-0.914561,-0.081164,-0.383711,0.097124,-0.673029,0.013660,0.739272,-0.012347,-0.590510,-0.044731,-0.804621,0.032341,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.339785,0.000000,0.466388,0.360017,-0.806062,0.051210,0.285569,-0.031144,0.957704,-0.009235,0.361238,0.090691,-0.927085,0.035234,-0.916721,-0.078834,-0.378745,0.098262,-0.676050,0.012541,0.736545,-0.011432,-0.597060,-0.040979,-0.800080,0.030148,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.340291,0.000000,0.472941,0.359019,-0.802561,0.053669,0.288863,-0.029526,0.956784,-0.008905,0.363507,0.086028,-0.926906,0.033724,-0.918872,-0.077133,-0.373832,0.098433,-0.679377,0.011435,0.733501,-0.010514,-0.603808,-0.037291,-0.795261,0.027898,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.340830,0.000000,0.478776,0.357101,-0.799741,0.056734,0.292953,-0.029259,0.955557,-0.008988,0.366115,0.085272,-0.925957,0.033754,-0.920972,-0.075425,-0.368877,0.099046,-0.682918,0.010120,0.730237,-0.009395,-0.611226,-0.032927,-0.789862,0.025100,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.339985,0.000000,0.483844,0.355128,-0.797363,0.059509,0.296538,-0.029896,0.954446,-0.009307,0.368470,0.087129,-0.924802,0.034764,-0.922959,-0.074295,-0.363913,0.099813,-0.686621,0.009078,0.726748,-0.008496,-0.618349,-0.029478,-0.784473,0.022826,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.339587,0.000000,0.489228,0.352923,-0.794852,0.061995,0.300039,-0.030479,0.953328,-0.009618,0.370690,0.088838,-0.923708,0.035712,-0.924927,-0.072422,-0.359324,0.099652,-0.690583,0.007956,0.722972,-0.007524,-0.625130,-0.025779,-0.779314,0.020338,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.337116,0.000000,0.495149,0.352201,-0.791253,0.064597,0.303552,-0.030296,0.952225,-0.009684,0.372150,0.088353,-0.923171,0.035679,-0.926661,-0.071217,-0.354885,0.100382,-0.694356,0.007315,0.719343,-0.007006,-0.631663,-0.023651,-0.774154,0.019062,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.339450,0.000000,0.502070,0.349758,-0.787637,0.068310,0.307178,-0.030439,0.951060,-0.009848,0.374075,0.088801,-0.922345,0.036059,-0.928216,-0.070060,-0.350940,0.100629,-0.698519,0.006785,0.715293,-0.006582,-0.638817,-0.021884,-0.768374,0.018024,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.342151,0.000000,0.508605,0.346961,-0.784330,0.071459,0.309497,-0.030545,0.950304,-0.009959,0.376164,0.089100,-0.921466,0.036398,-0.929753,-0.070014,-0.346962,0.100392,-0.702279,0.006373,0.711626,-0.006249,-0.645477,-0.020514,-0.762837,0.017194,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.343543,0.000000,0.515067,0.344538,-0.780840,0.074456,0.312507,-0.030508,0.949314,-0.010048,0.377798,0.089017,-0.920798,0.036540,-0.931273,-0.069356,-0.343132,0.100097,-0.706121,0.005692,0.707858,-0.005644,-0.652406,-0.018290,-0.757029,0.015603,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.344934,0.000000,0.522436,0.342024,-0.776738,0.077440,0.316385,-0.031435,0.947995,-0.010488,0.379451,0.091766,-0.919812,0.037865,-0.932505,-0.069472,-0.339966,0.099478,-0.710059,0.005385,0.703913,-0.005390,-0.659583,-0.017267,-0.750795,0.014967,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.345966,0.000000,0.529120,0.339734,-0.772899,0.080442,0.319723,-0.031681,0.946859,-0.010684,0.381041,0.092522,-0.919072,0.038348,-0.933511,-0.070975,-0.336924,0.099437,-0.713756,0.004392,0.700210,-0.004435,-0.666661,-0.014069,-0.744612,0.012349,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.343878,0.000000,0.535873,0.338567,-0.768487,0.082982,0.323447,-0.032359,0.945546,-0.011085,0.382652,0.094559,-0.918101,0.039439,-0.934515,-0.071759,-0.333832,0.099968,-0.716819,0.003602,0.697120,-0.003664,-0.673275,-0.011531,-0.738721,0.010226,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.344255,0.000000,0.543332,0.335919,-0.764026,0.086002,0.327246,-0.032997,0.944194,-0.011475,0.383497,0.096524,-0.917468,0.040391,-0.935110,-0.073214,-0.331751,0.100397,-0.719582,0.002960,0.694311,-0.003027,-0.679322,-0.009484,-0.733194,0.008447,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.341606,0.000000,0.550282,0.334110,-0.759662,0.088289,0.331418,-0.033728,0.942705,-0.011917,0.385382,0.098712,-0.916341,0.041607,-0.935309,-0.074494,-0.330852,0.100576,-0.721778,0.002323,0.692050,-0.002377,-0.685415,-0.007468,-0.727513,0.006605,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.338897,0.000000,0.556805,0.332111,-0.755587,0.090661,0.334912,-0.034863,0.941410,-0.012488,0.387178,0.102059,-0.915049,0.043335,-0.935584,-0.075199,-0.329843,0.100899,-0.723381,0.001492,0.690388,-0.001516,-0.691763,-0.004856,-0.721504,0.004150,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.197396,0.000000,0.339796,0.000000,0.563820,0.328698,-0.751472,0.093771,0.339315,-0.036264,0.939750,-0.013191,0.389600,0.106194,-0.913422,0.045466,-0.935359,-0.076943,-0.330164,0.100517,-0.724726,0.000516,0.688997,-0.000511,-0.697958,-0.001779,-0.715602,0.001293,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
