1.291973	1.991716	4.337404	-4.757829	11.087044	9.974846	11.917507	3.305539	11.299826	3.619986	13.162123	15.841667	8.414348	21.167207	20.499969	19.451829	29.577102	18.064809	16.590694	11.333836	18.732665	37.030472	27.084348	18.134107	33.739026	12.137968	19.18435	44.181732	16.477893	19.706845	35.888337	18.694868	20.755305	17.14717	19.51636	22.021701
1.529823	2.091824	4.44626	-4.486356	11.202545	10.188661	12.071516	3.240316	11.378423	4.17063	13.371139	16.000794	9.034033	21.325992	20.464357	19.999299	29.769426	17.867219	17.082991	11.48066	18.917925	37.5276	27.259211	18.209833	34.286281	12.330849	19.341339	44.701102	16.484635	19.759974	36.338655	18.821365	20.737386	17.711738	19.675448	22.006071
1.500912	2.114321	4.529145	-4.100464	11.629092	10.503883	12.418424	3.242898	11.381508	4.592665	13.46886	16.112778	9.552288	21.609528	20.547906	20.460377	29.926545	17.77534	17.620841	11.784969	19.106433	38.179392	27.505448	18.389598	34.807062	12.55683	19.387057	45.259082	16.852265	19.854703	36.847913	19.012515	20.713057	18.279346	20.016756	22.103154
1.519299	2.142427	4.620494	-3.803048	11.499007	10.576736	12.652113	3.343742	11.474354	5.100848	13.698558	16.141367	10.001758	21.778747	20.570454	20.89816	30.110119	17.484879	18.075094	11.991054	19.193528	38.643613	27.535064	18.243087	35.243018	12.718867	19.418883	45.780313	17.027054	19.843937	37.355754	19.226641	20.84055	18.823806	20.297259	22.148069
1.597509	2.328978	4.673007	-3.422821	11.588121	10.666853	12.887012	3.259917	11.465298	5.547886	13.779566	16.185187	10.538606	21.905788	20.622933	21.569734	30.457767	17.601269	18.651092	12.233858	19.443795	39.119407	27.696618	18.24415	35.84977	12.869598	19.635676	46.305633	16.982032	20.090124	37.873343	19.423675	20.826157	19.35115	20.516799	22.184695
1.622322	2.474049	4.900005	-3.137001	11.839132	10.841812	13.113441	3.398146	11.436743	6.102394	13.937571	16.184399	11.173757	22.261858	20.698856	22.021885	30.626414	17.593687	19.219395	12.495277	19.627455	39.748893	27.856819	18.239838	36.348938	13.064873	19.836096	46.866079	17.274199	20.253604	38.398258	19.583646	20.977952	19.834941	20.796993	22.229492
1.699287	2.287442	4.89535	-2.850638	12.090667	10.982516	13.265988	3.350318	11.541869	6.517884	14.185369	16.284245	11.640294	22.485896	20.632672	22.543855	30.906004	17.560973	19.741623	12.718846	19.813285	40.335954	28.030139	18.318368	36.832909	13.22388	19.825236	47.387877	17.477292	20.419605	39.014734	19.735274	21.077994	20.431201	21.03764	22.391387
1.709144	2.487963	4.969684	-2.618764	12.117111	11.095937	13.565021	3.274983	11.604677	7.010996	14.206231	16.400174	12.24035	22.715169	20.655922	23.100758	31.049869	17.410448	20.320732	13.002826	19.9021	40.877232	28.048047	18.070211	37.497887	13.385156	20.09823	47.945847	17.486268	20.476758	39.561259	19.872623	21.116372	21.013964	21.25731	22.384025
1.75294	2.410074	5.03944	-2.325712	12.140925	11.240645	13.58351	3.358332	11.553339	7.531667	14.370612	16.451513	12.796034	22.829168	20.64602	23.761714	31.299586	17.595295	20.871283	13.137213	20.034979	41.561443	28.172446	18.210348	38.09093	13.499541	20.180951	48.508788	17.530095	20.721117	40.161471	20.012924	21.197715	21.56055	21.409253	22.356591
1.861734	2.535472	5.139225	-2.003469	12.322402	11.463976	13.855935	3.214587	11.631071	8.083104	14.615162	16.546513	13.328793	22.937097	20.66621	24.393737	31.465609	17.596264	21.49182	13.334461	20.276884	42.139331	28.287226	18.243874	38.688012	13.530376	20.306302	49.179795	17.724222	20.82964	40.767806	20.14928	21.234544	22.330437	21.639658	22.412086
1.893399	2.546571	5.253314	-1.68398	12.414539	11.488522	13.970695	3.226803	11.649427	8.456451	14.612828	16.583568	14.002909	23.116256	20.706072	24.976331	31.499063	17.455463	22.12106	13.388608	20.370565	42.71978	28.425585	18.459972	39.331184	13.652671	20.4019	49.657498	17.803628	20.811189	41.342814	20.227314	21.326308	22.964466	21.745228	22.445609
1.873495	2.667756	5.347082	-1.539415	12.549629	11.459265	14.069675	3.249301	11.801429	9.089659	14.629548	16.651334	14.68289	23.246902	20.805855	25.69056	31.675417	17.534044	22.78654	13.539452	20.565523	43.436888	28.478347	18.471899	39.902577	13.695027	20.622851	50.364462	17.832687	20.988021	42.147181	20.315394	21.434738	23.533986	21.914531	22.492696
1.917229	2.589966	5.416815	-1.236524	12.674748	11.680086	14.331199	3.194293	11.836087	9.641143	14.874028	16.746715	15.428653	23.27145	20.969062	26.308525	31.780691	17.503209	23.371199	13.602847	20.709456	44.102224	28.412768	18.419659	40.62566	13.720443	20.777718	51.069652	17.763809	21.108342	42.754618	20.320529	21.480633	24.24812	22.101156	22.6143
2.133802	2.709524	5.556314	-1.008973	12.691748	11.742919	14.596571	3.048296	11.851175	10.20634	14.89205	16.816874	16.069258	23.361228	21.142054	27.003119	31.908401	17.614628	24.123095	13.688153	20.756026	44.646515	28.526956	18.46432	41.284234	13.742782	20.889338	51.736864	17.877298	21.276101	43.321685	20.327818	21.568294	24.938886	22.15289	22.606505
2.215225	2.708086	5.553935	-0.637762	12.669501	12.008384	14.812791	3.009327	12.027964	10.658593	14.835149	16.976425	16.709413	23.356423	21.133163	27.679221	31.812982	17.774249	24.783689	13.747378	20.893215	45.456547	28.497012	18.6609	41.946522	13.787429	21.113846	52.444976	17.802482	21.343182	44.052327	20.284745	21.723732	25.658971	22.168497	22.722291
