-0.06103846567455901	-0.006824056974751949	-0.0317246391393106
-0.061043956375311244	-0.006825653623442875	-0.03171915471064814
-0.06122201738134547	-0.006897399196319364	-0.031772217693842204
-0.06077241254122005	-0.007169263805471842	-0.031358292261802506
-0.06077789261549338	-0.006285100512694756	-0.030660988206947015
-0.060921974184191235	-0.006244826764100932	-0.030679476885053986
-0.0612209290683808	-0.005977352466300933	-0.029637836230633707
-0.061134687555303394	-0.005969866853955013	-0.029630790633283582
-0.06105445694287588	-0.00594525952644601	-0.029606591428430716
-0.06108683253572664	-0.005718081981438861	-0.029663057630409568
-0.061170720787128936	-0.00569412521037056	-0.02968615492755998
-0.06109950544964718	-0.005949561708632406	-0.029752888733200963
-0.062161853274549574	-0.006779265204057078	-0.02974711418275173
-0.06228022238392632	-0.007080944757868244	-0.03043512030094838
-0.06308419084509188	-0.007825000320801691	-0.0322422480429036
-0.06334748907185181	-0.008073080869688175	-0.03258824777234115
-0.06343606597122835	-0.007198822000738476	-0.03187274190894869
-0.06396367258702497	-0.007341680187161475	-0.03275868283981729
-0.06520565583808825	-0.007796417791189515	-0.033047371516385385
-0.06544810133256086	-0.0076229005641311135	-0.03347163960591171
-0.06493335775452475	-0.007578314721975586	-0.034290853831966034
-0.06594195622572611	-0.00711055057149111	-0.03418191372011618
-0.06562944792094909	-0.008488060032035233	-0.035788031995653384
-0.0670852959077691	-0.009290658924943676	-0.037213094826168906
-0.06911274927675132	-0.009008570077877828	-0.03495325039148876
-0.0702986138646164	-0.010109111573874351	-0.03895666447596972
-0.07213145689058575	-0.010524547971078425	-0.03845135609745943
-0.07469571026665557	-0.012036876178787735	-0.040016890749087305
-0.07639473155883571	-0.011153838567796788	-0.042081906801256286
-0.07885035847759879	-0.011373518825970774	-0.04341578920020192
-0.08199121451519716	-0.012166286010768995	-0.045158904758341355
-0.08574479096814083	-0.011773168333688057	-0.045023225874044594
-0.0884519091131621	-0.010476945838346912	-0.04454105535638457
-0.09051168675073873	-0.010531321614156795	-0.0451275608735928
-0.09106279665043425	-0.009878466356768884	-0.04700149304237511
-0.09184520613267162	-0.010088713046832766	-0.044533820752186155
-0.09274612891302467	-0.009295775345140256	-0.043722882792019885
-0.09326609012814258	-0.009465150071436656	-0.042075633526004574
-0.09471037980010566	-0.010230239870454613	-0.04012468581641131
