57.788965	-8.132052	-0.705145	52.377948	-2.140167	6.390422	67.561292	-8.174821	6.090343	57.131161	3.392091	9.651695	61.722378	7.977115	14.781686	70.960253	19.075234	15.04884	69.830403	-0.601937	14.743366	80.908589	15.95965	14.411348	80.128243	-1.409076	14.251349	88.094572	8.933267	17.24744	80.754227	8.606278	15.554121	71.196264	10.034313	16.086914	61.820344	-6.247697	-3.910969
57.738968	-8.164828	-0.595564	52.335931	-2.070483	6.350699	67.565786	-8.276007	6.068537	57.10333	3.452854	9.54986	61.85783	7.829231	14.28169	70.792346	19.051429	14.976389	69.867484	-0.588423	14.795596	80.938036	15.96202	14.335566	80.159504	-1.440488	14.192995	88.177105	8.899575	17.278054	80.76885	8.527494	15.370332	71.41146	10.035784	16.05535	61.779875	-6.175257	-3.844529
57.741891	-8.16287	-0.598188	52.332995	-2.073137	6.349506	67.564611	-8.2731	6.070151	57.103372	3.45321	9.551813	61.839362	8.026682	15.225508	71.176986	19.071457	14.980654	69.871192	-0.591184	14.79399	80.936107	15.956536	14.332651	80.16289	-1.442956	14.193179	88.176897	8.896862	17.276646	80.767516	8.522795	15.371032	71.410703	10.03654	16.058874	61.77752	-6.178987	-3.84987
57.742839	-8.165518	-0.598046	52.333653	-2.073366	6.349112	67.565499	-8.276096	6.068374	57.103372	3.45321	9.551813	62.170219	7.998905	15.209892	70.986425	19.061161	14.978088	69.872152	-0.590843	14.795836	80.937541	15.956599	14.33267	80.162878	-1.44335	14.19122	88.178008	8.896262	17.273254	80.769954	8.522608	15.370832	71.06989	10.381371	16.249648	61.777199	-6.179866	-3.853868
57.741919	-8.160296	-0.598474	52.333653	-2.073366	6.349112	67.564585	-8.273511	6.068231	57.104637	3.453262	9.551883	62.316722	8.178952	16.14104	70.986874	19.061709	14.981471	69.872152	-0.590843	14.795836	80.938729	15.953951	14.331241	80.164135	-1.443334	14.191236	88.179224	8.893613	17.271889	80.771384	8.522674	15.370857	71.02101	10.412848	16.267269	61.779814	-6.176028	-3.848339
57.741891	-8.16287	-0.598188	52.333953	-2.07322	6.349347	67.56583	-8.273475	6.068274	57.104706	3.456123	9.553586	62.410929	8.247906	16.50763	70.988523	19.062154	14.984766	69.87586	-0.593603	14.794231	80.939242	15.954966	14.337956	80.166327	-1.443343	14.19117	88.180958	8.896899	17.276612	80.77227	8.521952	15.379801	70.689001	10.363828	16.2526	61.780671	-6.179841	-3.853892
57.743909	-8.160045	-0.596859	52.338127	-2.073031	6.350881	67.565901	-8.270531	6.069933	57.106532	3.453118	9.551581	62.33797	7.985794	15.203015	70.223807	19.022701	14.974092	69.876566	-0.590482	14.79765	80.941002	15.953343	14.327753	80.167262	-1.443368	14.191089	88.183492	8.896364	17.273262	80.77563	8.523223	15.37414	70.605742	10.390404	16.265753	61.779655	-6.170563	-3.847212
57.742047	-8.154353	-0.595238	52.333759	-2.070086	6.35271	67.566931	-8.267641	6.071472	57.10656	3.455622	9.551331	62.339398	7.985863	15.202996	70.486519	17.959449	14.396976	69.880322	-0.59077	14.795812	80.941146	15.953775	14.331053	80.170774	-1.440884	14.190807	88.183492	8.896364	17.273262	80.776385	8.524563	15.381055	71.261147	10.391523	16.254236	61.778609	-6.17127	-3.850888
57.743107	-8.165393	-0.597838	52.336018	-2.06973	6.35456	67.56911	-8.268068	6.069476	57.107521	3.453403	9.553384	62.340826	7.985932	15.202977	70.102878	17.940731	14.396073	69.880322	-0.59077	14.795812	80.94295	15.954421	14.334486	80.170762	-1.441278	14.188848	88.184915	8.896429	17.273305	80.778279	8.523195	15.374065	71.261147	10.391523	16.254236	61.780613	-6.168804	-3.851451
57.741281	-8.159303	-0.594313	52.335824	-2.066595	6.357923	67.568106	-8.270547	6.069857	57.108814	3.455959	9.553203	62.341914	7.983264	15.201524	70.184594	18.66218	14.78044	69.882541	-0.590396	14.797699	80.942929	15.951861	14.333152	80.171698	-1.441303	14.188767	88.187241	8.895736	17.269793	80.77971	8.523262	15.37409	71.261903	10.390774	16.250722	61.781949	-6.167603	-3.845681
57.743937	-8.15747	-0.597145	52.332719	-2.068266	6.362285	67.568151	-8.268015	6.069595	57.111068	3.456296	9.555076	62.322758	8.181966	16.142408	70.569424	18.681242	14.784471	69.884989	-0.59319	14.796053	80.944976	15.951102	14.329549	80.175083	-1.443771	14.18895	88.186338	8.896493	17.273347	80.781437	8.521776	15.379477	70.881309	10.373342	16.255895	61.779792	-6.171997	-3.854644
57.745217	-8.157021	-0.595177	52.334808	-2.066927	6.369692	67.569065	-8.2706	6.069738	57.111988	3.45372	9.555175	62.323844	8.17931	16.14097	70.76143	18.689727	14.778888	69.88567	-0.590456	14.797514	80.947476	15.950645	14.326174	80.175135	-1.441689	14.186758	88.190087	8.895866	17.269878	80.781736	8.519833	15.36913	71.071563	10.381922	16.253003	61.780674	-6.168033	-3.847641
57.743916	-8.162221	-0.594669	52.333956	-2.063563	6.373448	67.568195	-8.265483	6.069332	57.112057	3.456581	9.556878	62.286763	8.199595	16.213013	70.299015	17.949014	14.392524	69.888191	-0.59039	14.797594	80.94762	15.951077	14.329474	80.177338	-1.441304	14.188652	88.190087	8.895866	17.269878	80.78371	8.521079	15.375945	71.073694	10.383122	16.259792	61.778389	-6.166576	-3.853572
57.741042	-8.156854	-0.594807	52.333786	-2.06258	6.379004	67.570113	-8.265589	6.069094	57.113004	3.456509	9.556728	62.285957	8.200043	16.213152	70.170251	17.871735	14.353993	69.888191	-0.59039	14.797594	80.949893	15.950469	14.325986	80.177338	-1.441304	14.188652	88.191822	8.896596	17.273355	80.783332	8.520409	15.372487	71.071331	10.424978	16.28186	61.780679	-6.165825	-3.849841
57.746194	-8.157094	-0.595322	52.333873	-2.061827	6.382866	67.568266	-8.26254	6.070991	57.116165	3.456417	9.556496	62.287713	8.200618	16.216545	70.189776	17.836874	14.331589	69.890385	-0.590404	14.797522	80.948685	15.950557	14.32608	80.17739	-1.439222	14.18646	88.19151	8.895931	17.269921	80.786228	8.523113	15.373841	71.072298	10.424399	16.278434	61.77921	-6.163383	-3.850379
57.742019	-8.156927	-0.594952	52.329617	-2.060281	6.390749	67.568266	-8.26254	6.070991	57.113073	3.459369	9.558431	62.286495	8.200718	16.216599	70.234778	17.863935	14.34817	69.891946	-0.590678	14.795756	80.947742	15.948949	14.33144	80.180787	-1.441297	14.188602	88.191822	8.896596	17.273355	80.78514	8.521145	15.37597	71.073216	10.425696	16.285298	61.779114	-6.166747	-3.853894
57.743024	-8.154426	-0.595382	52.333814	-2.062242	6.394477	67.570355	-8.268032	6.069519	57.114283	3.454413	9.559001	62.289274	8.197014	16.211565	70.249279	17.960715	14.396956	69.890385	-0.590404	14.797522	80.949524	15.949886	14.322572	80.179582	-1.439231	14.186394	88.193245	8.89666	17.273398	80.785851	8.522443	15.370383	71.073724	10.424469	16.27844	61.782652	-6.163743	-3.852308
57.740986	-8.162002	-0.594235	52.330791	-2.058482	6.400245	67.5704	-8.2655	6.069257	57.113952	3.456437	9.556577	62.287507	8.200444	16.216502	70.248533	17.961372	14.400425	69.892858	-0.592809	14.797835	80.950385	15.948924	14.331366	80.18085	-1.438821	14.188369	88.191822	8.896596	17.273355	80.785982	8.520382	15.372412	71.074183	10.425117	16.281872	61.779369	-6.168848	-3.851505
57.74296	-8.157397	-0.597	52.331816	-2.060339	6.404211	67.569136	-8.267657	6.071396	57.114283	3.454413	9.559001	62.289812	8.197689	16.215013	70.249893	17.959135	14.402298	69.893793	-0.592856	14.797722	80.948807	15.948429	14.328046	80.181722	-1.441322	14.188521	88.193245	8.89666	17.273398	80.78514	8.521145	15.37597	71.074348	10.423049	16.283881	61.78045	-6.165547	-3.848124
57.742903	-8.162546	-0.596428	52.330665	-2.057122	6.407732	67.569154	-8.265536	6.069213	57.115202	3.451837	9.5591	62.290898	8.195035	16.213577	70.250869	17.958643	14.398903	69.892159	-0.595442	14.797761	80.950242	15.948492	14.328065	80.182968	-1.441699	14.186578	88.194668	8.896725	17.273441	80.786571	8.521211	15.375995	71.074348	10.423049	16.283881	61.779039	-6.174142	-3.851104
57.743816	-8.165591	-0.598191	52.330989	-2.059127	6.410161	67.569396	-8.267979	6.069638	57.117374	3.451461	9.557066	62.288255	8.195063	16.213644	70.250049	17.956993	14.404243	69.896193	-0.598123	14.796309	80.947864	15.946822	14.333406	80.18516	-1.441708	14.186513	88.193453	8.899373	17.274806	80.786867	8.51966	15.381356	71.074053	10.420332	16.282459	61.781237	-6.174547	-3.853088
57.744119	-8.165068	-0.596079	52.334185	-2.061381	6.412116	67.57256	-8.268048	6.069444	57.115133	3.448977	9.557397	62.290765	8.192481	16.212196	70.24982	17.956597	14.400922	69.895567	-0.597895	14.797962	80.949872	15.947909	14.324651	80.184838	-1.441749	14.186416	88.196994	8.896033	17.269929	80.788631	8.520354	15.372337	71.075185	10.417686	16.281042	61.782477	-6.176711	-3.850833
57.744885	-8.160118	-0.597004	52.334055	-2.06251	6.406324	67.572515	-8.27058	6.069707	57.11644	3.449386	9.55942	62.290633	8.189928	16.210816	70.250204	17.954851	14.406189	69.900582	-0.59815	14.796164	80.950138	15.946214	14.329917	80.187351	-1.441717	14.186447	88.197514	8.899411	17.274771	80.791577	8.518776	15.377624	71.076102	10.418982	16.287906	61.782446	-6.177096	-3.852738
57.745032	-8.168113	-0.597842	52.333925	-2.06364	6.400532	67.572542	-8.270169	6.071627	57.11729	3.443949	9.557817	62.293269	8.187675	16.212731	70.251638	17.954921	14.406191	69.901494	-0.600281	14.798242	80.951573	15.946276	14.329937	80.189543	-1.441725	14.186382	88.198625	8.898811	17.271379	80.792166	8.519606	15.381206	71.078906	10.416886	16.289845	61.787919	-6.176812	-3.851125
57.741863	-8.165445	-0.597902	52.332151	-2.065731	6.390565	67.574765	-8.268064	6.069369	57.119793	3.44155	9.558206	62.293674	8.185797	16.214798	70.251336	17.952218	14.40474	69.902381	-0.602801	14.798362	80.951573	15.946276	14.329937	80.191735	-1.441734	14.186317	88.200567	8.902253	17.276264	80.794473	8.52148	15.378978	71.081087	10.41621	16.286343	61.785677	-6.183418	-3.844446
57.742811	-8.168092	-0.597761	52.327228	-2.06987	6.383031	67.576037	-8.267616	6.071333	57.118915	3.444482	9.56006	62.292456	8.185898	16.214853	70.250516	17.950568	14.41008	69.908283	-0.605575	14.796684	80.950877	15.947379	14.336745	80.195247	-1.439251	14.186034	88.200567	8.902253	17.276264	80.794947	8.517517	15.38316	71.080497	10.414888	16.291861	61.78584	-6.186674	-3.847772
57.74296	-8.157397	-0.597	52.327988	-2.069309	6.372957	67.57575	-8.267705	6.07117	57.120713	3.438974	9.558305	62.297742	8.185841	16.214719	70.255792	17.950516	14.409938	69.906795	-0.60244	14.800176	80.954585	15.946834	14.333276	80.196108	-1.442145	14.184227	88.203101	8.901718	17.272915	80.797253	8.519391	15.380932	71.083136	10.41486	16.29179	61.787752	-6.185364	-3.854049
57.747934	-8.170906	-0.59799	52.327669	-2.071982	6.372984	67.578224	-8.269753	6.073441	57.121701	3.439259	9.560108	62.300584	8.183762	16.216676	70.256708	17.951638	14.416732	69.912698	-0.605215	14.798498	80.954955	15.947417	14.33669	80.200887	-1.439252	14.185919	88.203621	8.905096	17.277757	80.799061	8.520127	15.384414	71.08548	10.416226	16.29866	61.785615	-6.184188	-3.848256
57.745981	-8.17076	-0.5977	52.335872	-2.071834	6.373056	67.578268	-8.267221	6.073178	57.123257	3.436931	9.560648	62.301876	8.181281	16.215284	70.25784	17.949005	14.415283	69.91487	-0.607312	14.800617	80.957598	15.947392	14.336615	80.203142	-1.436785	14.18562	88.207682	8.905134	17.277723	80.799984	8.521585	15.378953	71.086906	10.416296	16.298667	61.78631	-6.184745	-3.850483
57.747317	-8.165162	-0.596305	52.341031	-2.070453	6.379158	67.581719	-8.267201	6.073147	57.127337	3.434264	9.560516	62.305068	8.177923	16.210334	70.260922	17.945621	14.410291	69.918024	-0.606985	14.802391	80.960241	15.947367	14.33654	80.207452	-1.439672	14.183764	88.210528	8.905263	17.277809	80.803852	8.521464	15.378778	71.090677	10.413622	16.29718	61.787484	-6.189888	-3.849838
57.7453	-8.167988	-0.597633	52.346388	-2.069717	6.395176	67.582946	-8.269285	6.075373	57.127599	3.42938	9.561236	62.304929	8.173145	16.210936	70.258151	17.944722	14.419174	69.925114	-0.612587	14.799026	80.958929	15.945176	14.338487	80.213104	-1.439279	14.185608	88.210735	8.907976	17.279216	80.802518	8.516765	15.379479	71.091465	10.410134	16.304631	61.790535	-6.196313	-3.855175
57.747317	-8.165162	-0.596305	52.357429	-2.071448	6.397831	67.58637	-8.269676	6.073421	57.128421	3.421439	9.559883	62.308319	8.167735	16.208011	70.260185	17.939292	14.416201	69.9254	-0.61449	14.802758	80.958786	15.944744	14.335186	80.213965	-1.442173	14.183801	88.212958	8.906777	17.272434	80.805791	8.520139	15.38429	71.094777	10.406811	16.299712	61.790301	-6.198244	-3.851259
57.744259	-8.170887	-0.599107	52.363806	-2.067891	6.415359	67.587527	-8.274704	6.07399	57.129589	3.416127	9.5585	62.30818	8.162957	16.208613	70.2617	17.934914	14.42002	69.932467	-0.622176	14.801585	80.960486	15.943111	14.340472	80.21867	-1.44215	14.183767	88.215907	8.907414	17.275791	80.806518	8.514582	15.381333	71.095564	10.403323	16.307163	61.790266	-6.200837	-3.850963
57.7453	-8.167988	-0.597633	52.374993	-2.068455	6.410264	67.589758	-8.274308	6.075835	57.131731	3.406448	9.561373	62.314752	8.158195	16.209069	70.26111	17.933429	14.425435	69.936834	-0.624288	14.803632	80.962882	15.940376	14.338949	80.224248	-1.444627	14.183885	88.218753	8.907544	17.275877	80.810975	8.515291	15.38474	71.099794	10.401298	16.309109	61.794323	-6.211357	-3.85013
57.749418	-8.173303	-0.597432	52.386754	-2.07468	6.40337	67.592223	-8.274647	6.074001	57.13514	3.40362	9.559658	62.313943	8.150188	16.204843	70.262685	17.927438	14.419066	69.939868	-0.629293	14.803912	80.963947	15.939856	14.335555	80.22862	-1.445038	14.181795	88.09834	8.577392	17.104001	80.813843	8.511099	15.376222	71.101893	10.398073	16.304267	61.796512	-6.216178	-3.847714
57.747279	-8.18425	-0.599807	52.398178	-2.078003	6.396843	67.594383	-8.277195	6.074188	57.136032	3.39854	9.560008	62.316454	8.147606	16.203396	70.264659	17.923621	14.426281	69.949177	-0.634521	14.802433	80.963965	15.935449	14.339373	80.236785	-1.444613	14.18367	88.133169	8.53035	17.079812	80.813133	8.509801	15.381809	71.103139	10.395234	16.31515	61.797331	-6.224793	-3.850772
57.748623	-8.180828	-0.596221	52.427451	-2.079428	6.384715	67.595369	-8.276836	6.07599	57.138548	3.393994	9.5626	62.32215	8.139441	16.198981	70.267971	17.920401	14.421365	69.949438	-0.636812	14.804207	80.965504	15.937791	14.33754	80.239517	-1.447557	14.181702	88.161124	8.52826	17.07581	80.817924	8.511137	15.376173	71.10863	10.395346	16.315093	61.797066	-6.227108	-3.84876
57.746338	-8.183779	-0.597758	52.436253	-2.07899	6.385257	67.596857	-8.279243	6.076459	57.141652	3.388894	9.562869	62.325198	8.137536	16.200983	70.268585	17.918821	14.426707	69.961618	-0.641505	14.80492	80.966588	15.932865	14.337964	80.252719	-1.446674	14.185598	88.166274	8.631838	17.132546	80.820704	8.509049	15.378127	71.110385	10.39128	16.319119	61.798205	-6.234844	-3.84782
57.748587	-8.181226	-0.598125	52.44682	-2.082375	6.379953	67.601195	-8.282219	6.07465	57.143837	3.38637	9.563038	62.329808	8.132024	16.198003	70.27228	17.913856	14.427058	70.027378	-0.642466	14.806819	80.970666	15.932902	14.337908	80.30956	-1.446174	14.198004	88.168809	8.6313	17.129193	80.825922	8.506773	15.379881	71.113403	10.385241	16.312778	61.801691	-6.241935	-3.855571
57.750865	-8.176098	-0.598778	52.4527	-2.085489	6.376506	67.603471	-8.279292	6.076233	57.14815	3.376315	9.563877	62.334823	8.124636	16.197091	70.274314	17.908426	14.424086	70.033565	-0.647144	14.808872	80.97247	15.933548	14.341342	80.312676	-1.446601	14.195899	88.172872	8.631337	17.129158	80.829871	8.508873	15.377802	71.119058	10.383286	16.314731	61.804205	-6.243669	-3.851358
57.747814	-8.183999	-0.59939	52.461439	-2.087956	6.37538	67.605873	-8.284283	6.076845	57.150266	3.37093	9.562343	62.33612	8.115924	16.189351	70.275541	17.905266	14.434771	70.037786	-0.654977	14.807465	80.972488	15.929142	14.34516	80.321392	-1.448718	14.197829	88.174503	8.634117	17.130609	80.834133	8.502568	15.383715	71.122189	10.381166	16.329053	61.804044	-6.250013	-3.856482
57.747821	-8.186176	-0.5972	52.470342	-2.087662	6.376987	67.6103	-8.282195	6.074511	57.156902	3.364073	9.566757	62.343309	8.103227	16.185571	70.279683	17.896711	14.426955	70.045233	-0.659621	14.809559	80.976423	15.928748	14.341805	80.325391	-1.451252	14.197835	88.180198	8.634377	17.13078	80.838294	8.504828	15.381761	71.12801	10.373032	16.324652	61.80682	-6.253569	-3.846956
57.748973	-8.19167	-0.598468	52.484515	-2.094554	6.379927	67.611788	-8.284601	6.074979	57.160281	3.351943	9.569949	62.367748	8.071959	16.168271	70.285124	17.887534	14.431201	70.097103	-0.673716	14.807371	80.981727	15.924292	14.345473	80.338721	-1.455967	14.199594	88.1869	8.634387	17.130668	80.843855	8.50065	15.385669	71.136796	10.368958	16.340927	61.810325	-6.276499	-3.854653
57.754421	-8.189211	-0.599061	52.50261	-2.090433	6.39945	67.619335	-8.285114	6.072713	57.173154	3.337392	9.57465	62.379117	7.938631	16.107162	70.294179	17.877839	14.431982	70.11083	-0.681973	14.816007	80.987854	15.920721	14.352784	80.381552	-1.478401	14.202371	88.197073	8.637557	17.132377	80.855172	8.499309	15.390981	71.103858	10.404	16.375556	61.818448	-6.293124	-3.857383
57.755587	-8.199058	-0.59595	52.527358	-2.095728	6.423643	67.621531	-8.283421	6.068534	57.218489	3.191888	9.594209	62.390042	7.931713	16.106262	70.312655	17.870673	14.433927	70.127808	-0.686652	14.830102	81.002156	15.919785	14.361317	80.396067	-1.474385	14.209598	87.752637	8.922679	17.278596	80.875361	8.499343	15.390608	71.115555	10.441707	16.413732	61.833015	-6.343631	-3.854283
57.751431	-8.212831	-0.599653	52.56374	-2.10496	6.437679	68.427426	-8.653488	5.565993	57.319827	3.074512	9.686597	62.409561	7.925713	16.111968	70.336273	17.862533	14.444545	70.160391	-0.689725	14.864081	81.018631	15.920079	14.376698	80.422915	-1.46595	14.226077	87.750832	8.987866	17.312237	80.967987	8.495127	15.403119	71.143518	10.45139	16.501902	61.887441	-6.437734	-3.851016
57.753623	-8.215427	-0.599448	52.609071	-2.111029	6.468531	67.968417	-8.691731	5.829182	57.347156	3.070696	9.748253	62.43039	7.921689	16.112332	70.375852	17.855159	14.445924	70.244488	-0.7865	14.929575	81.047828	15.92179	14.386324	80.462044	-1.455179	14.254001	87.824504	9.016944	17.324084	80.999072	8.503315	15.422179	71.173694	10.446754	16.526711	61.939423	-6.502453	-3.859164
57.757264	-8.220817	-0.600589	52.663502	-2.151692	6.555355	69.491077	-8.802393	4.9234	57.370397	3.064387	9.7433	62.463412	7.913348	16.116429	70.51013	17.844774	14.459132	70.362176	-0.785356	14.978505	81.146664	15.945175	14.431892	80.574834	-1.43684	14.341488	87.895514	9.021224	17.33533	81.086461	8.504871	15.460421	71.212361	10.448522	16.570195	61.958427	-6.535227	-3.861376
57.758461	-8.214372	-0.59652	52.720492	-2.308757	6.598132	68.384425	-8.108602	4.60924	57.405396	3.032795	9.741442	62.502557	7.89942	16.114239	70.52126	17.721218	14.414022	70.514464	-0.791828	15.006027	81.275618	15.967797	14.473343	80.709625	-1.445825	14.394972	87.873208	9.021542	17.292288	81.179565	8.50674	15.498824	71.303095	10.463654	16.622719	61.971861	-6.562047	-3.860266
57.767386	-8.234926	-0.594348	52.80066	-2.486524	6.640339	68.384425	-8.108602	4.60924	57.475519	3.008201	9.788908	62.554483	7.872777	16.10492	70.574058	17.730718	14.576293	70.599812	-0.804596	15.036151	81.435207	15.99166	14.603593	80.834892	-1.468098	14.458738	87.934246	9.025347	17.363569	81.307949	8.524146	15.661842	71.33871	10.448137	16.657182	61.986374	-6.635788	-3.854289
57.770745	-8.247369	-0.591033	52.891066	-2.673381	6.690206	68.140806	-8.036734	4.602524	57.539157	3.004135	9.816314	62.479213	7.730365	15.478643	70.603345	17.706607	14.59369	70.623178	-0.8122	15.111856	81.549772	15.968714	14.609199	80.900185	-1.465462	14.557641	87.961207	8.9035	17.33421	81.416851	8.502496	15.699062	71.447276	10.42743	16.727592	62.000056	-6.67873	-3.854842
57.781832	-8.238507	-0.587719	52.916561	-2.663874	6.817966	68.522477	-7.973784	4.900185	57.55125	2.990417	9.812518	62.984514	7.639113	15.429651	70.639261	17.676054	14.601262	70.648437	-0.828369	15.168919	81.639494	15.937628	14.617619	80.91939	-1.496919	14.601654	88.025936	8.8919	17.389959	81.448355	8.471686	15.74143	71.546934	10.127753	16.676624	62.012472	-6.730541	-3.846651
57.783793	-8.245803	-0.586172	52.948086	-2.652535	6.96608	68.560528	-7.998654	4.897858	57.561029	2.968603	9.791944	62.592644	7.426801	14.898279	70.778581	17.637797	14.627297	70.690894	-0.859555	15.212002	81.683537	15.894711	14.67417	80.963027	-1.541712	14.728626	88.081107	8.907487	17.619801	81.493834	8.38831	15.917613	71.659662	10.138882	16.770067	62.024683	-6.772069	-3.826387
