0.000000,0.000000,0.000000,0.367833,0.579470,-0.608156,-0.398813,0.197396,0.000000,0.288557,0.000000,0.576642,-0.187494,-0.706998,0.363698,0.249984,-0.223018,0.940260,-0.059204,0.272426,0.600611,-0.715225,0.229030,-0.576642,0.187494,-0.706998,0.363698,-0.249984,0.223018,0.940260,-0.059204,-0.272426,-0.600611,-0.715225,0.229030
0.000000,0.000000,0.000000,0.367880,0.578524,-0.609226,-0.398507,0.197396,0.000000,0.287909,0.000000,0.569925,-0.193499,-0.709432,0.366177,0.247293,-0.228251,0.939657,-0.059983,0.272140,0.610836,-0.703943,0.236579,-0.569925,0.193499,-0.709432,0.366177,-0.247293,0.228251,0.939657,-0.059983,-0.272140,-0.610836,-0.703943,0.236579
0.000000,0.000000,0.000000,0.367924,0.577579,-0.610317,-0.398170,0.197396,0.000000,0.287390,0.000000,0.563182,-0.199519,-0.711839,0.368737,0.244591,-0.233349,0.939095,-0.060721,0.271701,0.620866,-0.693045,0.243762,-0.563182,0.199519,-0.711839,0.368737,-0.244591,0.233349,0.939095,-0.060721,-0.271701,-0.620866,-0.693045,0.243762
0.000000,0.000000,0.000000,0.368085,0.576445,-0.611576,-0.397740,0.197396,0.000000,0.286888,0.000000,0.559299,-0.195284,-0.715163,0.370299,0.240398,-0.233614,0.940185,-0.059769,0.275081,0.619850,-0.691698,0.246477,-0.559299,0.195284,-0.715163,0.370299,-0.240398,0.233614,0.940185,-0.059769,-0.275081,-0.619850,-0.691698,0.246477
0.000000,0.000000,0.000000,0.368368,0.576066,-0.611915,-0.397504,0.197396,0.000000,0.287201,0.000000,0.557959,-0.186937,-0.717590,0.371753,0.239078,-0.229500,0.941593,-0.058324,0.279495,0.609937,-0.699288,0.243814,-0.557959,0.186937,-0.717590,0.371753,-0.239078,0.229500,0.941593,-0.058324,-0.279495,-0.609937,-0.699288,0.243814
0.000000,0.000000,0.000000,0.368971,0.575233,-0.612672,-0.396986,0.197396,0.000000,0.287625,0.000000,0.558154,-0.178425,-0.718846,0.373115,0.238713,-0.225076,0.942814,-0.057053,0.283492,0.599642,-0.707552,0.240379,-0.558154,0.178425,-0.718846,0.373115,-0.238713,0.225076,0.942814,-0.057053,-0.283492,-0.599642,-0.707552,0.240379
0.000000,0.000000,0.000000,0.369205,0.575057,-0.612808,-0.396815,0.197396,0.000000,0.288242,0.000000,0.559509,-0.167373,-0.720622,0.373044,0.236456,-0.219086,0.944947,-0.054876,0.287493,0.586070,-0.719596,0.234211,-0.559509,0.167373,-0.720622,0.373044,-0.236456,0.219086,0.944947,-0.054876,-0.287493,-0.586070,-0.719596,0.234211
0.000000,0.000000,0.000000,0.369266,0.575265,-0.612551,-0.396852,0.197396,0.000000,0.288849,0.000000,0.560400,-0.159841,-0.721912,0.373077,0.235075,-0.214829,0.946429,-0.053364,0.290597,0.576456,-0.728182,0.230055,-0.560400,0.159841,-0.721912,0.373077,-0.235075,0.214829,0.946429,-0.053364,-0.290597,-0.576456,-0.728182,0.230055
0.000000,0.000000,0.000000,0.369362,0.575605,-0.612154,-0.396881,0.197396,0.000000,0.289786,0.000000,0.553360,-0.170616,-0.722920,0.376064,0.233834,-0.220115,0.945389,-0.054428,0.286302,0.588196,-0.718169,0.234527,-0.553360,0.170616,-0.722920,0.376064,-0.233834,0.220115,0.945389,-0.054428,-0.286302,-0.588196,-0.718169,0.234527
0.000000,0.000000,0.000000,0.371336,0.573938,-0.609952,-0.400697,0.197396,0.000000,0.287872,0.000000,0.546738,-0.178279,-0.726812,0.374437,0.232989,-0.226080,0.944059,-0.055780,0.282429,0.601128,-0.706333,0.240460,-0.546738,0.178279,-0.726812,0.374437,-0.232989,0.226080,0.944059,-0.055780,-0.282429,-0.601128,-0.706333,0.240460
0.000000,0.000000,0.000000,0.373184,0.572707,-0.607288,-0.404706,0.197396,0.000000,0.284950,0.000000,0.545414,-0.172013,-0.730697,0.371113,0.232015,-0.225353,0.944485,-0.055360,0.283953,0.599012,-0.707358,0.240476,-0.545414,0.172013,-0.730697,0.371113,-0.232015,0.225353,0.944485,-0.055360,-0.283953,-0.599012,-0.707358,0.240476
