0.000000,0.000000,0.000000,0.533370,0.496213,-0.480236,-0.488456,0.197396,0.000000,0.290577,0.051822,0.532033,-0.108846,-0.809708,0.217981,0.258409,-0.119681,0.958028,-0.032283,0.576829,0.285961,-0.730453,0.225292,-0.777339,0.134488,-0.567655,0.232118,-0.579760,0.073561,0.807812,-0.052322,-0.851182,-0.125808,-0.449157,0.236669
0.000000,0.000000,0.000000,0.535180,0.491661,-0.483036,-0.488318,0.197396,0.000000,0.291339,0.051753,0.511059,-0.099848,-0.825945,0.212113,0.257997,-0.124175,0.957489,-0.033482,0.558334,0.301180,-0.737828,0.226776,-0.759544,0.142522,-0.586271,0.239351,-0.546936,0.080296,0.829734,-0.052392,-0.833582,-0.140773,-0.471398,0.246940
0.000000,0.000000,0.000000,0.536762,0.487198,-0.485106,-0.488991,0.197396,0.000000,0.292824,0.051166,0.493022,-0.091174,-0.839519,0.206620,0.261171,-0.130705,0.955638,-0.035794,0.540378,0.320717,-0.741077,0.232770,-0.742668,0.148593,-0.604992,0.242509,-0.514518,0.086763,0.849714,-0.052006,-0.815203,-0.155950,-0.493279,0.255567
0.000000,0.000000,0.000000,0.538454,0.482360,-0.487426,-0.489647,0.197396,0.000000,0.297787,0.046806,0.480418,-0.078795,-0.849464,0.201178,0.266140,-0.136949,0.953280,-0.038326,0.523705,0.339530,-0.743112,0.238427,-0.723408,0.155720,-0.625601,0.244247,-0.480966,0.092733,0.868672,-0.050938,-0.796320,-0.170690,-0.515237,0.261999
0.000000,0.000000,0.000000,0.538937,0.479900,-0.489954,-0.489037,0.197396,0.000000,0.295510,0.045929,0.470609,-0.061869,-0.857622,0.195751,0.271522,-0.142967,0.950749,-0.040944,0.506982,0.358090,-0.744564,0.242995,-0.706026,0.160971,-0.643688,0.244535,-0.448949,0.097871,0.885294,-0.049347,-0.775835,-0.185296,-0.539350,0.265265
0.000000,0.000000,0.000000,0.538699,0.478624,-0.489751,-0.490761,0.197396,0.000000,0.299659,0.045632,0.464992,-0.045919,-0.862812,0.190545,0.278187,-0.148877,0.947820,-0.043774,0.489508,0.376867,-0.746018,0.246646,-0.686285,0.166271,-0.663254,0.244585,-0.416985,0.101127,0.900728,-0.046794,-0.755290,-0.196924,-0.564865,0.263231
0.000000,0.000000,0.000000,0.538463,0.477376,-0.489023,-0.492944,0.197396,0.000000,0.311549,0.039573,0.463792,-0.028801,-0.864693,0.188997,0.285499,-0.153758,0.944739,-0.046543,0.475055,0.392696,-0.746230,0.249277,-0.665258,0.168213,-0.684290,0.242396,-0.385379,0.103502,0.914587,-0.043627,-0.735918,-0.206898,-0.588610,0.258771
0.000000,0.000000,0.000000,0.536358,0.478340,-0.488444,-0.494851,0.197396,0.000000,0.314733,0.032485,0.464939,-0.008415,-0.865127,0.185957,0.290911,-0.158260,0.942228,-0.048935,0.461295,0.407378,-0.746455,0.251150,-0.640176,0.170999,-0.707639,0.240438,-0.354518,0.107162,0.926847,-0.040849,-0.714862,-0.219747,-0.610285,0.256782
0.000000,0.000000,0.000000,0.534384,0.479256,-0.487132,-0.497381,0.197396,0.000000,0.318190,0.022206,0.468396,0.013582,-0.863194,0.184780,0.296817,-0.161692,0.939694,-0.051121,0.449051,0.419405,-0.747394,0.251713,-0.616528,0.171741,-0.729241,0.236771,-0.327415,0.110418,0.936674,-0.038394,-0.693735,-0.232075,-0.630917,0.254242
0.000000,0.000000,0.000000,0.532163,0.481420,-0.485469,-0.499303,0.197396,0.000000,0.314286,0.012309,0.472716,0.035793,-0.860550,0.181749,0.302320,-0.164169,0.937413,-0.052974,0.440427,0.428206,-0.747551,0.252179,-0.592838,0.167246,-0.751451,0.231656,-0.304012,0.112688,0.944695,-0.036066,-0.671841,-0.242957,-0.652054,0.249324
0.000000,0.000000,0.000000,0.530452,0.483028,-0.484060,-0.500937,0.197396,0.000000,0.314867,-0.000321,0.478349,0.057604,-0.856044,0.183164,0.307706,-0.166211,0.935218,-0.054693,0.434139,0.435320,-0.746936,0.252991,-0.569785,0.158506,-0.773035,0.224466,-0.286222,0.115208,0.950333,-0.034648,-0.650677,-0.253893,-0.670371,0.246191
0.000000,0.000000,0.000000,0.528006,0.485828,-0.482312,-0.502498,0.197396,0.000000,0.308111,-0.008121,0.484479,0.080835,-0.850909,0.183702,0.313476,-0.166558,0.933150,-0.055957,0.430363,0.438072,-0.747844,0.252091,-0.551907,0.144071,-0.791675,0.213742,-0.275139,0.116670,0.953627,-0.033686,-0.628262,-0.263594,-0.689890,0.240478
0.000000,0.000000,0.000000,0.526331,0.488560,-0.479556,-0.504212,0.197396,0.000000,0.306159,-0.010108,0.488436,0.097958,-0.846707,0.185481,0.319544,-0.165341,0.931269,-0.056731,0.429877,0.436415,-0.749730,0.250199,-0.533351,0.129153,-0.809555,0.203074,-0.266379,0.118819,0.955889,-0.033081,-0.605959,-0.275118,-0.706785,0.235478
0.000000,0.000000,0.000000,0.524050,0.491740,-0.477283,-0.505661,0.197396,0.000000,0.302775,-0.015027,0.493472,0.111238,-0.841333,0.189087,0.324282,-0.164492,0.929742,-0.057355,0.432767,0.434234,-0.749079,0.250781,-0.518218,0.110940,-0.824857,0.192228,-0.263636,0.121590,0.956289,-0.033493,-0.584296,-0.287925,-0.720945,0.232355
0.000000,0.000000,0.000000,0.522668,0.493487,-0.474549,-0.507982,0.197396,0.000000,0.312976,-0.021619,0.501609,0.119948,-0.833570,0.196527,0.328716,-0.162584,0.928514,-0.057532,0.438622,0.428745,-0.748644,0.250983,-0.503757,0.090849,-0.838767,0.181275,-0.263706,0.123856,0.955954,-0.034153,-0.564504,-0.298917,-0.733268,0.229139
0.000000,0.000000,0.000000,0.519957,0.495815,-0.472978,-0.509975,0.197396,0.000000,0.311504,-0.025697,0.509873,0.126600,-0.826617,0.200743,0.333367,-0.159152,0.927479,-0.057178,0.448739,0.418572,-0.748367,0.250611,-0.492444,0.073369,-0.849648,0.169443,-0.264480,0.128126,0.955128,-0.035487,-0.543877,-0.314340,-0.742494,0.229486
0.000000,0.000000,0.000000,0.517414,0.498523,-0.472719,-0.510168,0.197396,0.000000,0.307174,-0.030445,0.520808,0.129450,-0.818583,0.203272,0.337066,-0.155074,0.926876,-0.056360,0.459176,0.406755,-0.749100,0.248975,-0.482356,0.055978,-0.858441,0.161183,-0.266545,0.133936,0.953677,-0.037474,-0.524315,-0.332880,-0.747617,0.232912
0.000000,0.000000,0.000000,0.514840,0.499740,-0.474072,-0.510316,0.197396,0.000000,0.303891,-0.039466,0.533831,0.130634,-0.809218,0.206503,0.340866,-0.150849,0.926224,-0.055470,0.469111,0.394772,-0.750129,0.246561,-0.477737,0.036987,-0.863796,0.152782,-0.272277,0.138963,0.951226,-0.039837,-0.507685,-0.349338,-0.750511,0.235507
0.000000,0.000000,0.000000,0.513262,0.500061,-0.475896,-0.509893,0.197396,0.000000,0.308465,-0.045056,0.546603,0.127545,-0.799598,0.211964,0.344876,-0.147525,0.925313,-0.054949,0.478358,0.385028,-0.749859,0.245425,-0.474765,0.016041,-0.867093,0.147472,-0.280084,0.141877,0.948358,-0.041993,-0.493646,-0.360774,-0.754696,0.235297
0.000000,0.000000,0.000000,0.511660,0.499632,-0.478419,-0.509561,0.197396,0.000000,0.310177,-0.050285,0.558056,0.122379,-0.791128,0.216651,0.350050,-0.144207,0.923911,-0.054611,0.486058,0.375954,-0.750280,0.243473,-0.472856,-0.000983,-0.868888,0.143869,-0.286164,0.147309,0.945594,-0.044663,-0.479395,-0.377572,-0.754621,0.239398
0.000000,0.000000,0.000000,0.510394,0.498796,-0.481430,-0.508814,0.197396,0.000000,0.315914,-0.058546,0.571115,0.115375,-0.781517,0.221590,0.354647,-0.143511,0.922235,-0.055190,0.491298,0.373274,-0.747572,0.245364,-0.474210,-0.019404,-0.867825,0.144618,-0.294357,0.152219,0.942154,-0.047629,-0.467661,-0.392763,-0.753060,0.243618
0.000000,0.000000,0.000000,0.510502,0.496116,-0.485683,-0.507255,0.197396,0.000000,0.319922,-0.063454,0.581034,0.110506,-0.773092,0.227928,0.360485,-0.142650,0.920043,-0.055902,0.497184,0.370223,-0.744565,0.247305,-0.474604,-0.036206,-0.866862,0.145859,-0.301366,0.155715,0.939285,-0.049996,-0.457621,-0.404306,-0.752551,0.245615
0.000000,0.000000,0.000000,0.511237,0.493723,-0.489613,-0.505056,0.197396,0.000000,0.325048,-0.068221,0.592002,0.105505,-0.763453,0.234808,0.366138,-0.143313,0.917624,-0.057189,0.502675,0.370570,-0.739094,0.252099,-0.477290,-0.053761,-0.863808,0.150416,-0.309178,0.158348,0.936204,-0.052348,-0.450323,-0.413256,-0.751403,0.247410
0.000000,0.000000,0.000000,0.511293,0.492443,-0.493411,-0.502547,0.197396,0.000000,0.324672,-0.070712,0.602423,0.099726,-0.754592,0.239117,0.372180,-0.143486,0.915092,-0.058368,0.507394,0.370112,-0.734854,0.255638,-0.479680,-0.064905,-0.860528,0.157017,-0.312512,0.162097,0.934357,-0.054260,-0.443934,-0.423832,-0.748210,0.251415
0.000000,0.000000,0.000000,0.512506,0.489589,-0.497234,-0.500320,0.197396,0.000000,0.329386,-0.077221,0.614286,0.096440,-0.743654,0.244213,0.378029,-0.142818,0.912737,-0.059124,0.513102,0.367547,-0.731440,0.257767,-0.486445,-0.078954,-0.854197,0.163958,-0.316898,0.162711,0.932740,-0.055291,-0.444951,-0.425330,-0.746040,0.253609
0.000000,0.000000,0.000000,0.514343,0.486951,-0.500436,-0.497857,0.197396,0.000000,0.334893,-0.078977,0.625523,0.092631,-0.732520,0.250575,0.384824,-0.141146,0.910131,-0.059663,0.518101,0.363185,-0.730156,0.257672,-0.493137,-0.088346,-0.847905,0.171523,-0.320625,0.163059,0.931346,-0.056138,-0.447997,-0.425475,-0.743104,0.256434
0.000000,0.000000,0.000000,0.514589,0.485721,-0.503248,-0.495960,0.197396,0.000000,0.339278,-0.086050,0.637900,0.088296,-0.720589,0.255610,0.390033,-0.139620,0.908125,-0.059933,0.524610,0.358390,-0.727606,0.258282,-0.501144,-0.094086,-0.841206,0.178612,-0.324912,0.161699,0.930076,-0.056468,-0.456235,-0.420322,-0.740069,0.258823
0.000000,0.000000,0.000000,0.515820,0.483997,-0.505577,-0.493992,0.197396,0.000000,0.344087,-0.090889,0.650128,0.085861,-0.707834,0.261246,0.397084,-0.136485,0.905530,-0.059795,0.531248,0.350383,-0.727534,0.255671,-0.512673,-0.095262,-0.832212,0.186742,-0.329100,0.159427,0.928982,-0.056457,-0.464008,-0.413360,-0.739060,0.259302
0.000000,0.000000,0.000000,0.516870,0.482768,-0.507318,-0.492327,0.197396,0.000000,0.344314,-0.092714,0.660850,0.083775,-0.696893,0.264710,0.403914,-0.133431,0.902972,-0.059645,0.538368,0.342374,-0.726955,0.253401,-0.523162,-0.094290,-0.824635,0.191870,-0.333056,0.157439,0.927917,-0.056502,-0.471513,-0.407056,-0.737684,0.260126
0.000000,0.000000,0.000000,0.516755,0.484318,-0.508244,-0.489958,0.197396,0.000000,0.337643,-0.088169,0.670339,0.081676,-0.687879,0.265308,0.410355,-0.131134,0.900393,-0.059712,0.546284,0.335630,-0.724285,0.252908,-0.532845,-0.087300,-0.817766,0.197887,-0.338118,0.156522,0.926209,-0.057129,-0.477347,-0.403719,-0.735057,0.262099
0.000000,0.000000,0.000000,0.516318,0.485848,-0.509140,-0.487977,0.197396,0.000000,0.330301,-0.089581,0.681567,0.081434,-0.676681,0.265553,0.418030,-0.127463,0.897390,-0.059318,0.556901,0.325199,-0.721713,0.250687,-0.540257,-0.081125,-0.812319,0.203137,-0.341368,0.154097,0.925448,-0.056837,-0.483893,-0.396747,-0.734919,0.261165
0.000000,0.000000,0.000000,0.516582,0.488418,-0.507954,-0.486346,0.197396,0.000000,0.323077,-0.084641,0.691796,0.079540,-0.666868,0.264451,0.426421,-0.124216,0.893906,-0.059201,0.566213,0.316235,-0.719092,0.248724,-0.548213,-0.074179,-0.805559,0.211653,-0.344772,0.153445,0.924278,-0.057229,-0.487822,-0.394422,-0.733120,0.262352
0.000000,0.000000,0.000000,0.515729,0.492086,-0.506173,-0.485407,0.197396,0.000000,0.312687,-0.079984,0.701582,0.076783,-0.658128,0.261188,0.433937,-0.121393,0.890660,-0.059071,0.576114,0.307858,-0.715188,0.247652,-0.551814,-0.068796,-0.801651,0.218662,-0.346137,0.152219,0.923986,-0.057017,-0.492839,-0.390249,-0.731888,0.262700
0.000000,0.000000,0.000000,0.515813,0.495750,-0.503873,-0.483981,0.197396,0.000000,0.305024,-0.073974,0.711915,0.075039,-0.648163,0.258714,0.442352,-0.117249,0.887101,-0.058382,0.586162,0.296723,-0.713155,0.243599,-0.556411,-0.065064,-0.797079,0.224938,-0.349165,0.150049,0.923217,-0.056741,-0.500069,-0.383534,-0.730638,0.262416
0.000000,0.000000,0.000000,0.516135,0.499032,-0.501017,-0.483218,0.197396,0.000000,0.303655,-0.070762,0.723055,0.070842,-0.636435,0.258247,0.451520,-0.113250,0.883037,-0.057824,0.597107,0.285730,-0.709715,0.240069,-0.561180,-0.061266,-0.791350,0.233948,-0.352403,0.147552,0.922394,-0.056349,-0.506736,-0.376369,-0.730211,0.261048
0.000000,0.000000,0.000000,0.516696,0.502425,-0.498045,-0.482191,0.197396,0.000000,0.299384,-0.063343,0.731837,0.067149,-0.626934,0.257721,0.459841,-0.109708,0.879208,-0.057293,0.606270,0.276209,-0.706882,0.236561,-0.566903,-0.057891,-0.785546,0.240743,-0.356162,0.144917,0.921375,-0.055977,-0.513102,-0.369080,-0.730044,0.259184
0.000000,0.000000,0.000000,0.517231,0.505132,-0.494528,-0.482401,0.197396,0.000000,0.298532,-0.056849,0.740666,0.063377,-0.617322,0.256726,0.469482,-0.105667,0.874612,-0.056628,0.617437,0.265150,-0.702695,0.232581,-0.572333,-0.055723,-0.780201,0.245718,-0.360808,0.142054,0.920017,-0.055663,-0.519674,-0.361363,-0.730041,0.257038
0.000000,0.000000,0.000000,0.518775,0.507393,-0.490479,-0.482495,0.197396,0.000000,0.304011,-0.049876,0.749771,0.058808,-0.606248,0.257680,0.480078,-0.101075,0.869408,-0.055697,0.628483,0.253076,-0.699102,0.227065,-0.578817,-0.052241,-0.774339,0.249759,-0.365736,0.139834,0.918437,-0.055665,-0.525390,-0.355332,-0.729457,0.255862
0.000000,0.000000,0.000000,0.519090,0.509623,-0.486776,-0.483558,0.197396,0.000000,0.303646,-0.046592,0.758270,0.055090,-0.596031,0.257632,0.491340,-0.097623,0.863465,-0.055433,0.639797,0.243492,-0.693169,0.224372,-0.587368,-0.048278,-0.766421,0.254932,-0.370125,0.138678,0.916846,-0.055983,-0.528958,-0.352216,-0.728486,0.255744
0.000000,0.000000,0.000000,0.519219,0.512193,-0.483073,-0.484411,0.197396,0.000000,0.296561,-0.039259,0.765125,0.053170,-0.588238,0.255782,0.502219,-0.094370,0.857573,-0.055165,0.648016,0.235303,-0.689576,0.220836,-0.594324,-0.045132,-0.760460,0.257068,-0.374408,0.136858,0.915370,-0.055972,-0.533871,-0.347225,-0.727611,0.254723
0.000000,0.000000,0.000000,0.519466,0.514889,-0.478117,-0.486197,0.197396,0.000000,0.294174,-0.031763,0.772941,0.049781,-0.579368,0.253258,0.514762,-0.090519,0.850550,-0.054692,0.657647,0.225597,-0.685215,0.216334,-0.603366,-0.041525,-0.752104,0.261081,-0.379617,0.135432,0.913405,-0.056258,-0.538803,-0.343177,-0.725865,0.254601
0.000000,0.000000,0.000000,0.519098,0.518121,-0.473576,-0.487574,0.197396,0.000000,0.288029,-0.026496,0.780589,0.047581,-0.569952,0.251635,0.527127,-0.086598,0.843379,-0.054017,0.665488,0.216278,-0.682354,0.210709,-0.614170,-0.038616,-0.742756,0.262976,-0.384422,0.134200,0.911539,-0.056558,-0.543204,-0.339674,-0.724204,0.254614
0.000000,0.000000,0.000000,0.518559,0.521436,-0.468805,-0.489204,0.197396,0.000000,0.280723,-0.019580,0.787158,0.044203,-0.561863,0.249785,0.539550,-0.083937,0.835723,-0.054066,0.672835,0.209904,-0.677909,0.208079,-0.625285,-0.037070,-0.733373,0.263399,-0.389774,0.131269,0.909719,-0.056201,-0.550192,-0.331761,-0.723422,0.252117
0.000000,0.000000,0.000000,0.518318,0.524662,-0.463119,-0.491414,0.197396,0.000000,0.277498,-0.015880,0.794783,0.041875,-0.551797,0.248274,0.551850,-0.080043,0.828059,-0.053197,0.680888,0.200576,-0.674389,0.202160,-0.635265,-0.035856,-0.725046,0.262662,-0.395899,0.127943,0.907579,-0.055782,-0.558303,-0.322737,-0.722344,0.249319
0.000000,0.000000,0.000000,0.517438,0.528845,-0.456618,-0.493914,0.197396,0.000000,0.273747,-0.012603,0.803104,0.038130,-0.541180,0.245546,0.565348,-0.076018,0.819371,-0.052323,0.691017,0.190506,-0.668650,0.196532,-0.644991,-0.033416,-0.717073,0.261476,-0.402050,0.125510,0.905207,-0.055712,-0.565094,-0.316061,-0.720524,0.247714
0.000000,0.000000,0.000000,0.516738,0.532570,-0.450683,-0.496088,0.197396,0.000000,0.268642,-0.011356,0.810944,0.035895,-0.530684,0.243004,0.578527,-0.072497,0.810460,-0.051625,0.700186,0.181805,-0.662914,0.191679,-0.654091,-0.029820,-0.709540,0.259965,-0.407001,0.124047,0.903191,-0.055874,-0.570488,-0.311757,-0.718244,0.247487
0.000000,0.000000,0.000000,0.516038,0.535591,-0.444678,-0.498980,0.197396,0.000000,0.264946,-0.009235,0.817789,0.033433,-0.521446,0.240586,0.590880,-0.069435,0.801831,-0.051033,0.709741,0.173914,-0.655903,0.187787,-0.662259,-0.023864,-0.702162,0.259759,-0.411544,0.121236,0.901555,-0.055325,-0.578647,-0.303612,-0.715991,0.245260
0.000000,0.000000,0.000000,0.515385,0.538928,-0.438801,-0.501284,0.197396,0.000000,0.258207,-0.007081,0.825032,0.032792,-0.511816,0.236683,0.603656,-0.065119,0.792710,-0.049444,0.720105,0.163013,-0.649468,0.180343,-0.671184,-0.018750,-0.693500,0.260336,-0.417263,0.119428,0.899167,-0.055401,-0.585509,-0.298191,-0.712834,0.244795
0.000000,0.000000,0.000000,0.514188,0.543431,-0.432423,-0.503186,0.197396,0.000000,0.249815,0.001593,0.831268,0.029709,-0.504188,0.231624,0.616412,-0.062241,0.783104,-0.048866,0.729600,0.155644,-0.641701,0.176623,-0.680103,-0.012496,-0.683845,0.262822,-0.422880,0.117272,0.896817,-0.055267,-0.593286,-0.291715,-0.709370,0.243793
0.000000,0.000000,0.000000,0.514230,0.545527,-0.426486,-0.505922,0.197396,0.000000,0.249065,0.003154,0.837992,0.028194,-0.493670,0.230068,0.629889,-0.059087,0.772551,-0.048044,0.739325,0.147707,-0.633601,0.171977,-0.689901,-0.009102,-0.673632,0.264009,-0.428039,0.115217,0.894623,-0.055083,-0.600259,-0.285677,-0.706339,0.242540
0.000000,0.000000,0.000000,0.514196,0.548115,-0.420353,-0.508289,0.197396,0.000000,0.244680,0.010742,0.843583,0.027285,-0.485898,0.226288,0.642700,-0.055591,0.762219,-0.046724,0.749376,0.138805,-0.625348,0.165935,-0.699752,-0.005228,-0.663083,0.265014,-0.435238,0.111800,0.891589,-0.054525,-0.610477,-0.275940,-0.702449,0.239575
0.000000,0.000000,0.000000,0.514762,0.550666,-0.414705,-0.509624,0.197396,0.000000,0.244706,0.014684,0.850443,0.025318,-0.475535,0.222825,0.655571,-0.052258,0.751566,-0.045455,0.759880,0.130200,-0.615896,0.160215,-0.708710,-0.003270,-0.653482,0.265266,-0.442645,0.108637,0.888358,-0.054065,-0.619318,-0.267253,-0.699033,0.236451
0.000000,0.000000,0.000000,0.514790,0.552654,-0.409853,-0.511413,0.197396,0.000000,0.246730,0.016661,0.856749,0.021822,-0.465792,0.219512,0.668566,-0.049328,0.740282,-0.044362,0.770452,0.122533,-0.605377,0.155324,-0.717526,-0.000172,-0.643287,0.266412,-0.450679,0.105890,0.884643,-0.053888,-0.627931,-0.259603,-0.695023,0.234296
0.000000,0.000000,0.000000,0.516678,0.552314,-0.406539,-0.512537,0.197396,0.000000,0.255514,0.016611,0.862648,0.019125,-0.455446,0.218499,0.680943,-0.046188,0.729264,-0.042994,0.780089,0.114545,-0.596197,0.149447,-0.725143,0.001281,-0.635296,0.264997,-0.458289,0.102480,0.881161,-0.053234,-0.636593,-0.250511,-0.691796,0.230246
0.000000,0.000000,0.000000,0.518110,0.552386,-0.404852,-0.512360,0.197396,0.000000,0.260250,0.020619,0.867118,0.015754,-0.448123,0.216238,0.692315,-0.044073,0.718635,-0.042397,0.788909,0.108999,-0.586400,0.146448,-0.732663,0.002893,-0.627051,0.264121,-0.466936,0.098863,0.877063,-0.052571,-0.645932,-0.240902,-0.688006,0.225938
0.000000,0.000000,0.000000,0.519966,0.551961,-0.405490,-0.510404,0.197396,0.000000,0.262139,0.024195,0.871350,0.013630,-0.440606,0.215225,0.703894,-0.042145,0.707413,-0.041884,0.797648,0.103954,-0.576140,0.143793,-0.739828,0.001458,-0.619751,0.261350,-0.475786,0.095650,0.872645,-0.052076,-0.654042,-0.232596,-0.684442,0.221998
0.000000,0.000000,0.000000,0.521911,0.549498,-0.407751,-0.509242,0.197396,0.000000,0.268093,0.025313,0.874810,0.010501,-0.433798,0.215231,0.715621,-0.040081,0.695761,-0.041171,0.805503,0.098851,-0.566871,0.140305,-0.747548,0.000683,-0.612070,0.257445,-0.486377,0.092403,0.867122,-0.051723,-0.662572,-0.224309,-0.680143,0.218160
0.000000,0.000000,0.000000,0.524482,0.546656,-0.410537,-0.507410,0.197396,0.000000,0.276502,0.026571,0.877960,0.007272,-0.427335,0.215354,0.726071,-0.038728,0.684937,-0.040965,0.812145,0.095519,-0.558263,0.138706,-0.754713,-0.001361,-0.605131,0.252752,-0.496359,0.088501,0.861889,-0.050872,-0.671426,-0.214467,-0.676487,0.212601
0.000000,0.000000,0.000000,0.525571,0.544638,-0.414374,-0.505340,0.197396,0.000000,0.277807,0.029259,0.880508,0.004811,-0.422598,0.214349,0.736301,-0.037103,0.674110,-0.040425,0.818985,0.091486,-0.549616,0.136065,-0.763296,-0.002752,-0.595110,0.250557,-0.507910,0.085777,0.855400,-0.050854,-0.679312,-0.207651,-0.671641,0.209822
0.000000,0.000000,0.000000,0.527358,0.542319,-0.418079,-0.502935,0.197396,0.000000,0.281090,0.034998,0.882993,0.001995,-0.417982,0.213213,0.746779,-0.035155,0.662636,-0.039563,0.825192,0.086919,-0.542062,0.132185,-0.772419,-0.002846,-0.584450,0.247573,-0.519817,0.082369,0.848571,-0.050365,-0.687424,-0.199355,-0.667312,0.205140
0.000000,0.000000,0.000000,0.528670,0.539882,-0.421823,-0.501048,0.197396,0.000000,0.285854,0.038879,0.885237,-0.001589,-0.413704,0.212512,0.756009,-0.034112,0.652153,-0.039535,0.830215,0.084569,-0.535016,0.131212,-0.779966,-0.003099,-0.575245,0.245698,-0.531624,0.078997,0.841577,-0.049806,-0.696397,-0.190888,-0.661778,0.200588
0.000000,0.000000,0.000000,0.530674,0.537639,-0.424809,-0.498799,0.197396,0.000000,0.290194,0.046222,0.887238,-0.004879,-0.410063,0.211183,0.765114,-0.032934,0.641535,-0.039248,0.834990,0.081941,-0.528354,0.129427,-0.787525,-0.001973,-0.565414,0.244599,-0.543015,0.076666,0.834474,-0.049804,-0.704092,-0.185005,-0.655966,0.198318
0.000000,0.000000,0.000000,0.532321,0.535979,-0.428519,-0.495634,0.197396,0.000000,0.289857,0.055652,0.888889,-0.006952,-0.406745,0.210512,0.773540,-0.031639,0.631490,-0.038708,0.839666,0.078974,-0.521939,0.126930,-0.794846,-0.002231,-0.556050,0.242471,-0.554626,0.073945,0.827105,-0.049500,-0.711975,-0.178262,-0.650352,0.194904
