0.000000,0.000000,0.000041,0.000064,0.000086,0.000108,0.000055,0.000086,0.000118,0.000148,0.000000,0.000000,0.000000,0.000000,-0.000082,0.000164,-0.000248,-0.000092,0.000033,-0.000550,-0.000733,-0.010120,0.001085,0.000008,-0.031990,-0.032707,0.050137,0.008168,0.009630,0.040558,-0.006267,0.010201,-0.003898,-0.002448,0.002019,-0.000621,-0.000001,-0.001204,-0.003999,-0.004084,0.030977,0.011889,0.012025,-0.001812,-0.007083,0.005364,0.005006,-0.001067
0.000000,0.000000,-0.000108,-0.000177,-0.000243,-0.000306,0.000096,0.000157,0.000217,0.000281,0.000000,0.000000,0.000000,0.000000,0.000174,0.000487,0.000877,-0.000156,-0.000504,-0.000859,-0.002423,-0.013673,-0.002773,-0.000294,-0.051886,-0.034455,0.068786,0.008022,0.009142,0.067001,-0.018324,0.031816,-0.001488,-0.005273,-0.002279,-0.011260,-0.001470,-0.002051,-0.006688,-0.007834,0.121828,-0.000352,0.001610,-0.001094,-0.014790,0.008214,0.008088,-0.002768
0.000000,0.000000,0.000067,0.000105,0.000143,0.000179,0.000065,0.000102,0.000139,0.000174,0.000000,0.000000,0.000000,0.000000,-0.000130,0.000176,-0.000430,-0.000110,0.000096,-0.000667,0.000116,0.005968,-0.001575,-0.000072,-0.010918,0.017247,0.009568,0.000937,0.000140,0.006746,0.001521,-0.002038,0.003132,0.001010,0.009202,-0.005633,-0.000324,-0.004280,0.002075,0.001898,0.031460,-0.004408,-0.001829,0.002152,0.001281,-0.002997,-0.002510,-0.000173
0.000000,0.000000,0.000041,0.000064,0.000086,0.000108,0.000055,0.000087,0.000119,0.000149,0.000000,0.000000,0.000000,-0.000000,-0.000082,0.000167,-0.000242,-0.000093,0.000033,-0.000550,-0.000758,-0.010294,0.001097,-0.000002,-0.033197,-0.032592,0.050004,0.008124,0.009551,0.040569,-0.006560,0.010288,-0.003772,-0.002469,0.002103,-0.001108,-0.000051,-0.001303,-0.003971,-0.004114,0.032932,0.011861,0.012023,-0.001829,-0.007342,0.005512,0.005128,-0.001138
-0.000000,0.000000,-0.000106,-0.000173,-0.000238,-0.000299,0.000094,0.000153,0.000212,0.000274,-0.000000,-0.000000,-0.000000,0.000000,0.000171,0.000476,0.000858,-0.000153,-0.000493,-0.000840,-0.002426,-0.013468,-0.002743,-0.000295,-0.051216,-0.033848,0.067813,0.007822,0.008933,0.066250,-0.018226,0.031499,-0.001667,-0.005303,-0.002470,-0.011236,-0.001477,-0.002128,-0.006764,-0.007874,0.121230,-0.000494,0.001438,-0.001096,-0.015046,0.008188,0.008055,-0.002796
-0.000000,-0.000000,0.000067,0.000105,0.000142,0.000178,0.000065,0.000102,0.000139,0.000173,-0.000000,-0.000000,-0.000000,0.000000,-0.000130,0.000176,-0.000421,-0.000110,0.000097,-0.000657,0.000138,0.006163,-0.001578,-0.000063,-0.009869,0.017848,0.009364,0.000812,0.000047,0.006373,0.001800,-0.002180,0.002979,0.001021,0.009080,-0.005402,-0.000280,-0.004141,0.002031,0.001913,0.030260,-0.004443,-0.001903,0.002177,0.001396,-0.003192,-0.002667,-0.000104
-0.000000,-0.000000,0.000041,0.000063,0.000085,0.000107,0.000055,0.000087,0.000119,0.000150,0.000000,-0.000000,0.000000,-0.000000,-0.000082,0.000169,-0.000236,-0.000093,0.000032,-0.000547,-0.000784,-0.010473,0.001112,-0.000013,-0.034365,-0.032481,0.049848,0.008075,0.009467,0.040564,-0.006857,0.010381,-0.003648,-0.002492,0.002177,-0.001590,-0.000102,-0.001394,-0.003946,-0.004146,0.034799,0.011831,0.012018,-0.001847,-0.007585,0.005657,0.005246,-0.001206
-0.000000,-0.000000,-0.000107,-0.000173,-0.000239,-0.000300,0.000095,0.000154,0.000213,0.000275,-0.000000,-0.000000,0.000000,0.000000,0.000171,0.000478,0.000860,-0.000153,-0.000494,-0.000843,-0.002429,-0.013256,-0.002717,-0.000295,-0.050537,-0.033253,0.066866,0.007625,0.008729,0.065522,-0.018127,0.031194,-0.001848,-0.005334,-0.002661,-0.011204,-0.001484,-0.002176,-0.006843,-0.007915,0.120497,-0.000637,0.001265,-0.001098,-0.015270,0.008156,0.008016,-0.002819
0.000000,0.000000,0.000067,0.000105,0.000143,0.000179,0.000065,0.000102,0.000138,0.000173,-0.000000,0.000000,-0.000000,0.000000,-0.000130,0.000176,-0.000417,-0.000110,0.000099,-0.000650,0.000160,0.006364,-0.001585,-0.000053,-0.008810,0.018455,0.009149,0.000688,-0.000046,0.005986,0.002085,-0.002330,0.002827,0.001034,0.008961,-0.005165,-0.000236,-0.004024,0.001990,0.001931,0.029096,-0.004476,-0.001975,0.002202,0.001508,-0.003388,-0.002825,-0.000034
-0.000000,0.000000,0.000041,0.000063,0.000085,0.000106,0.000056,0.000088,0.000120,0.000150,0.000000,0.000000,0.000000,0.000000,-0.000081,0.000171,-0.000230,-0.000094,0.000032,-0.000545,-0.000816,-0.010627,0.001084,-0.000017,-0.035158,-0.032884,0.049809,0.008079,0.009447,0.040844,-0.007133,0.010713,-0.003614,-0.002556,0.002127,-0.001867,-0.000139,-0.001462,-0.004004,-0.004239,0.034450,0.011833,0.012036,-0.001913,-0.007868,0.005735,0.005295,-0.001217
0.000000,-0.000000,-0.000107,-0.000174,-0.000239,-0.000301,0.000095,0.000154,0.000214,0.000276,-0.000000,0.000000,-0.000000,-0.000000,0.000171,0.000479,0.000862,-0.000154,-0.000496,-0.000847,-0.002417,-0.013050,-0.002763,-0.000295,-0.050138,-0.032723,0.066244,0.007492,0.008577,0.064943,-0.017997,0.030946,-0.001924,-0.005320,-0.002659,-0.011185,-0.001476,-0.002151,-0.006851,-0.007894,0.120368,-0.000774,0.001145,-0.001162,-0.015479,0.008177,0.007993,-0.002836
0.000000,-0.000000,0.000068,0.000106,0.000143,0.000180,0.000065,0.000101,0.000138,0.000172,-0.000000,-0.000000,0.000000,-0.000000,-0.000131,0.000176,-0.000414,-0.000109,0.000101,-0.000642,0.000191,0.006545,-0.001568,-0.000050,-0.008135,0.018864,0.008675,0.000607,-0.000124,0.005322,0.002362,-0.002686,0.002779,0.001095,0.009009,-0.004951,-0.000202,-0.003928,0.002041,0.002020,0.028446,-0.004409,-0.001922,0.002219,0.001699,-0.003394,-0.002825,-0.000044
0.000000,0.000000,0.000041,0.000063,0.000085,0.000106,0.000056,0.000088,0.000120,0.000150,0.000000,0.000000,0.000000,0.000000,-0.000081,0.000170,-0.000232,-0.000094,0.000031,-0.000548,-0.000837,-0.010709,0.001042,-0.000016,-0.035254,-0.033410,0.050024,0.008138,0.009506,0.041279,-0.007288,0.011051,-0.003653,-0.002618,0.002031,-0.001857,-0.000152,-0.001506,-0.004090,-0.004332,0.033840,0.011829,0.012044,-0.002000,-0.008087,0.005761,0.005298,-0.001197
-0.000000,0.000000,-0.000107,-0.000174,-0.000239,-0.000301,0.000095,0.000154,0.000214,0.000276,-0.000000,-0.000000,0.000000,-0.000000,0.000171,0.000479,0.000861,-0.000154,-0.000495,-0.000846,-0.002400,-0.012915,-0.002833,-0.000295,-0.050138,-0.032454,0.066075,0.007453,0.008523,0.064695,-0.017896,0.030830,-0.001906,-0.005283,-0.002537,-0.011197,-0.001463,-0.002101,-0.006811,-0.007843,0.120905,-0.000887,0.001076,-0.001241,-0.015531,0.008232,0.007998,-0.002844
