0.000000000	-0.002013750	-0.000131849	-0.000155816	-0.000771029	-0.000034110	0.000115772	-0.000363404	-0.000030077	-0.000020960	-0.000058277	-0.000008975	0.000002825	0.000001000	0.000000131	0.000002432
0.000814159	0.000242196	0.000057997	0.000069082	0.000042704	0.000071820	-0.000032611	0.000049951	0.000016633	0.000007152	-0.000002305	0.000012170	-0.000000513	0.000000418	-0.000000068	-0.000000171
0.001628318	0.000242511	0.000057813	0.000069223	0.000042856	0.000071650	-0.000032643	0.000050010	0.000016647	0.000007160	-0.000002319	0.000012193	-0.000000505	0.000000416	-0.000000067	-0.000000178
0.002442477	0.000242924	0.000057429	0.000069406	0.000043116	0.000071284	-0.000032673	0.000050104	0.000016594	0.000007163	-0.000002331	0.000012211	-0.000000493	0.000000411	-0.000000065	-0.000000186
0.003256636	0.000243442	0.000056846	0.000069629	0.000043484	0.000070724	-0.000032702	0.000050234	0.000016471	0.000007159	-0.000002340	0.000012222	-0.000000477	0.000000405	-0.000000062	-0.000000194
0.004070795	0.000244073	0.000056062	0.000069890	0.000043959	0.000069974	-0.000032728	0.000050402	0.000016275	0.000007150	-0.000002346	0.000012225	-0.000000457	0.000000395	-0.000000060	-0.000000201
0.004884954	0.000244824	0.000055074	0.000070186	0.000044538	0.000069039	-0.000032751	0.000050608	0.000016002	0.000007133	-0.000002346	0.000012219	-0.000000434	0.000000383	-0.000000056	-0.000000209
0.005699113	0.000245702	0.000053882	0.000070517	0.000045219	0.000067921	-0.000032773	0.000050854	0.000015649	0.000007110	-0.000002341	0.000012203	-0.000000408	0.000000368	-0.000000053	-0.000000215
0.006513272	0.000246715	0.000052482	0.000070879	0.000046001	0.000066627	-0.000032792	0.000051141	0.000015210	0.000007080	-0.000002329	0.000012176	-0.000000379	0.000000350	-0.000000049	-0.000000219
0.007327431	0.000247869	0.000050873	0.000071272	0.000046880	0.000065159	-0.000032807	0.000051470	0.000014682	0.000007042	-0.000002310	0.000012137	-0.000000346	0.000000330	-0.000000045	-0.000000221
0.008141590	0.000249172	0.000049052	0.000071693	0.000047855	0.000063525	-0.000032820	0.000051841	0.000014060	0.000006996	-0.000002284	0.000012084	-0.000000312	0.000000307	-0.000000040	-0.000000221
0.008955749	0.000250628	0.000047016	0.000072140	0.000048921	0.000061728	-0.000032830	0.000052256	0.000013338	0.000006942	-0.000002251	0.000012017	-0.000000274	0.000000281	-0.000000036	-0.000000218
0.009769908	0.000252303	0.000044629	0.000072625	0.000050141	0.000059657	-0.000032828	0.000052738	0.000012436	0.000006870	-0.000002206	0.000011924	-0.000000233	0.000000249	-0.000000031	-0.000000210
0.010584067	0.000254131	0.000042054	0.000073132	0.000051430	0.000057465	-0.000032825	0.000053259	0.000011445	0.000006790	-0.000002155	0.000011818	-0.000000190	0.000000216	-0.000000026	-0.000000199
0.011398226	0.000256101	0.000039326	0.000073657	0.000052765	0.000055187	-0.000032822	0.000053814	0.000010376	0.000006704	-0.000002100	0.000011701	-0.000000146	0.000000179	-0.000000021	-0.000000185
0.012212385	0.000258204	0.000036475	0.000074195	0.000054127	0.000052860	-0.000032820	0.000054397	0.000009242	0.000006613	-0.000002041	0.000011575	-0.000000100	0.000000141	-0.000000016	-0.000000167
0.013026544	0.000260428	0.000033537	0.000074740	0.000055496	0.000050521	-0.000032819	0.000055004	0.000008058	0.000006516	-0.000001982	0.000011441	-0.000000055	0.000000102	-0.000000011	-0.000000147
0.013840703	0.000262903	0.000030521	0.000075284	0.000056825	0.000048262	-0.000032824	0.000055651	0.000006804	0.000006411	-0.000001929	0.000011297	-0.000000010	0.000000060	-0.000000006	-0.000000122
0.014654862	0.000265441	0.000027492	0.000075822	0.000058129	0.000046047	-0.000032829	0.000056305	0.000005533	0.000006304	-0.000001876	0.000011149	0.000000034	0.000000018	-0.000000001	-0.000000094
0.015469021	0.000267995	0.000024488	0.000076346	0.000059393	0.000043898	-0.000032834	0.000056957	0.000004263	0.000006196	-0.000001822	0.000010997	0.000000077	-0.000000024	0.000000003	-0.000000064
0.016283181	0.000270521	0.000021546	0.000076852	0.000060605	0.000041836	-0.000032839	0.000057595	0.000003018	0.000006088	-0.000001767	0.000010842	0.000000118	-0.000000066	0.000000008	-0.000000032
0.017097339	0.000272972	0.000018704	0.000077333	0.000061753	0.000039880	-0.000032843	0.000058209	0.000001817	0.000005984	-0.000001710	0.000010687	0.000000156	-0.000000106	0.000000012	0.000000001
0.017911498	0.000275441	0.000016057	0.000077781	0.000062799	0.000038096	-0.000032862	0.000058797	0.000000716	0.000005892	-0.000001638	0.000010536	0.000000189	-0.000000144	0.000000015	0.000000037
0.018725658	0.000277711	0.000013567	0.000078190	0.000063758	0.000036448	-0.000032876	0.000059340	-0.000000308	0.000005806	-0.000001565	0.000010387	0.000000218	-0.000000180	0.000000019	0.000000074
0.019539816	0.000279702	0.000011258	0.000078553	0.000064623	0.000034946	-0.000032882	0.000059823	-0.000001240	0.000005726	-0.000001492	0.000010242	0.000000245	-0.000000213	0.000000022	0.000000110
