0.000000,0.000000,0.000000,0.999741,0.000000,0.000000,0.022769,0.463648,0.000000,0.635282,0.000000,0.533430,0.118360,-0.756345,0.359452,0.317516,-0.115476,0.940344,-0.039025,0.258348,0.344424,-0.897014,0.099172,-0.533430,-0.118360,-0.756345,0.359452,-0.317516,0.115476,0.940344,-0.039025,-0.258348,-0.344424,-0.897014,0.099172,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999745,0.000000,0.000000,0.022577,0.463648,0.000000,0.635064,0.000000,0.531917,0.121000,-0.756500,0.360449,0.315633,-0.114729,0.941083,-0.038517,0.259554,0.341961,-0.897635,0.098842,-0.531917,-0.121000,-0.756500,0.360449,-0.315633,0.114729,0.941083,-0.038517,-0.259554,-0.341961,-0.897635,0.098842,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999751,0.000000,0.000000,0.022309,0.463648,0.000000,0.635169,0.000000,0.531566,0.124118,-0.755357,0.362238,0.314168,-0.113280,0.941773,-0.037830,0.260687,0.337555,-0.899035,0.097830,-0.531566,-0.124118,-0.755357,0.362238,-0.314168,0.113280,0.941773,-0.037830,-0.260687,-0.337555,-0.899035,0.097830,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999758,0.000000,0.000000,0.021984,0.463648,0.000000,0.638991,0.000000,0.534298,0.122721,-0.751553,0.366046,0.315230,-0.112846,0.941454,-0.037824,0.260489,0.336476,-0.899559,0.097388,-0.534298,-0.122721,-0.751553,0.366046,-0.315230,0.112846,0.941454,-0.037824,-0.260489,-0.336476,-0.899559,0.097388,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999766,0.000000,0.000000,0.021612,0.463648,0.000000,0.635954,0.000000,0.538322,0.123511,-0.747142,0.368475,0.317512,-0.112773,0.940632,-0.038123,0.260388,0.336573,-0.899551,0.097377,-0.538322,-0.123511,-0.747142,0.368475,-0.317512,0.112773,0.940632,-0.038123,-0.260388,-0.336573,-0.899551,0.097377,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999777,0.000000,0.000000,0.021025,0.463648,0.000000,0.635285,0.000000,0.544006,0.124800,-0.740999,0.371380,0.320900,-0.112045,0.939477,-0.038326,0.261469,0.334808,-0.899931,0.097235,-0.544006,-0.124800,-0.740999,0.371380,-0.320900,0.112045,0.939477,-0.038326,-0.261469,-0.334808,-0.899931,0.097235,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999790,0.000000,0.000000,0.020395,0.463648,0.000000,0.634098,0.000000,0.549216,0.123227,-0.735614,0.374441,0.323860,-0.112484,0.938319,-0.038923,0.262380,0.336333,-0.898932,0.098171,-0.549216,-0.123227,-0.735614,0.374441,-0.323860,0.112484,0.938319,-0.038923,-0.262380,-0.336333,-0.898932,0.098171,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999803,0.000000,0.000000,0.019741,0.463648,0.000000,0.631413,0.000000,0.556346,0.121654,-0.728288,0.378198,0.328461,-0.112293,0.936670,-0.039462,0.263615,0.336206,-0.898568,0.098623,-0.556346,-0.121654,-0.728288,0.378198,-0.328461,0.112293,0.936670,-0.039462,-0.263615,-0.336206,-0.898568,0.098623,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999816,0.000000,0.000000,0.019038,0.463648,0.000000,0.627459,0.000000,0.564338,0.117560,-0.720273,0.382447,0.333852,-0.112901,0.934588,-0.040443,0.264323,0.338550,-0.897328,0.099725,-0.564338,-0.117560,-0.720273,0.382447,-0.333852,0.112901,0.934588,-0.040443,-0.264323,-0.338550,-0.897328,0.099725,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.999830,0.000000,0.000000,0.018251,0.463648,0.000000,0.620629,0.000000,0.574668,0.113218,-0.710152,0.387072,0.341100,-0.114966,0.931578,-0.042287,0.265520,0.345184,-0.893878,0.102672,-0.574668,-0.113218,-0.710152,0.387072,-0.341100,0.114966,0.931578,-0.042287,-0.265520,-0.345184,-0.893878,0.102672,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
