14.44811	58.472998	1.302039	18.50836	51.105509	6.40633	14.301574	70.032279	9.120607	26.58191	58.244084	13.445525	30.625361	58.110072	16.371542	25.564368	95.660176	32.51025	31.099308	67.081694	25.676465	16.015883	59.080312	-0.629139
14.426986	58.3377	1.339533	18.455129	51.049607	6.419842	14.326992	70.025655	9.118432	26.574907	58.085327	13.444998	30.604176	57.93694	16.376537	25.594848	95.477059	32.623347	31.107881	67.02022	25.863597	16.011442	59.072406	-0.630595
14.443963	58.215984	1.461173	18.459147	50.977821	6.417331	14.325902	70.010028	9.127357	26.571895	57.927592	13.451222	30.570914	57.775497	16.379588	25.633394	95.295905	32.737389	30.758254	65.149464	24.931276	16.025727	59.066791	-0.6357
14.465464	58.052705	1.60593	17.948501	51.04654	6.531605	14.297502	69.979229	9.134835	26.566923	57.824039	13.460394	30.544547	57.601607	16.385533	25.672362	95.124925	32.848461	30.714616	65.422706	24.497593	16.017769	59.020401	-0.630897
14.412466	58.156544	1.281096	17.885246	50.974716	6.554435	14.462114	69.658783	10.127165	26.536425	57.754819	13.479523	30.505338	57.43616	16.386495	25.748648	94.943729	32.97736	30.709251	65.222148	24.491843	16.031709	59.011777	-0.634373
14.39464	58.22561	1.167754	17.77781	50.946167	6.577351	14.445119	69.646805	9.924128	26.545327	57.600665	13.488351	30.391179	57.286144	16.39792	25.861106	94.770692	33.108985	30.724978	65.024399	24.59068	16.012052	59.006112	-0.630178
14.392574	58.351074	1.051671	17.737054	50.911885	6.586322	14.450707	69.59772	9.902216	26.481381	57.48076	13.529545	30.371867	57.125354	16.388142	25.931511	94.607916	33.246616	30.737943	64.859794	24.663274	15.922663	59.335204	-0.622743
14.412147	58.45819	1.000176	17.689458	50.883136	6.605192	14.451861	69.593487	9.910633	26.39304	57.376974	13.62798	30.349516	56.984182	16.381986	26.006502	94.448914	33.38026	30.758822	64.713946	24.778907	15.92305	59.338914	-0.622773
14.438909	58.815101	0.940483	17.663484	50.871046	6.609525	14.410043	69.574834	9.932715	26.408497	57.299246	13.643893	30.327483	56.861205	16.38509	26.134157	94.308113	33.523878	30.780308	64.62034	24.852657	16.115891	59.37902	-0.675214
14.4272	58.986759	0.903378	17.645181	50.864383	6.612083	14.415038	69.588782	9.93527	26.383748	57.259248	13.665062	30.2973	56.752659	16.399324	26.217904	94.149901	33.685278	30.787418	64.488734	24.95982	16.151949	59.268963	-0.676951
